Year,Industry,Employed
Unnamed: 88,Health & Social Services,0.0
Unnamed: 88,"Arts, Entertainment & Recreation",0.0
Unnamed: 88,"Other Community, Social & Personal Services",0.0
Unnamed: 88,Others,0.0
Unnamed: 88,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 88,"Clerical, Sales & Service Workers",0.0
Unnamed: 88,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 89,"Food, Beverages & Tobacco",0.0
Unnamed: 89,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 89,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 89,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 89,"Electronic, Computer & Optical Products",0.0
Unnamed: 89,Transport Equipment,0.0
Unnamed: 89,Other Manufacturing Industries,0.0
Unnamed: 89,Construction,0.0
Unnamed: 89,Wholesale Trade,0.0
Unnamed: 89,Retail Trade,0.0
Unnamed: 89,Land Transport & Supporting Services,0.0
Unnamed: 89,Water Transport & Supporting Services,0.0
Unnamed: 89,Air Transport & Supporting Services,0.0
Unnamed: 89,Other Transportation & Storage Services,0.0
Unnamed: 89,Accommodation,0.0
Unnamed: 89,Food & Beverage Services,0.0
Unnamed: 89,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 89,IT & Other Information Services,0.0
Unnamed: 89,Financial Services,0.0
Unnamed: 89,Insurance Services,0.0
Unnamed: 89,Real Estate Services,0.0
Unnamed: 89,"Legal, Accounting & Management Services",0.0
Unnamed: 89,Architectural & Engineering Services,0.0
Unnamed: 89,Other Professional Services,0.0
Unnamed: 89,Security & Investigation,0.0
Unnamed: 89,Cleaning & Landscaping,0.0
Unnamed: 89,Other Administrative & Support Services,0.0
Unnamed: 89,Public Administration & Education,0.0
Unnamed: 89,Health & Social Services,0.0
Unnamed: 89,"Arts, Entertainment & Recreation",0.0
Unnamed: 89,"Other Community, Social & Personal Services",0.0
Unnamed: 89,Others,0.0
Unnamed: 89,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 89,"Clerical, Sales & Service Workers",0.0
Unnamed: 89,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 90,"Food, Beverages & Tobacco",0.0
Unnamed: 90,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 90,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 90,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 90,"Electronic, Computer & Optical Products",0.0
Unnamed: 90,Transport Equipment,0.0
Unnamed: 90,Other Manufacturing Industries,0.0
Unnamed: 90,Construction,0.0
Unnamed: 90,Wholesale Trade,0.0
Unnamed: 90,Retail Trade,0.0
Unnamed: 90,Land Transport & Supporting Services,0.0
Unnamed: 90,Water Transport & Supporting Services,0.0
Unnamed: 90,Air Transport & Supporting Services,0.0
Unnamed: 90,Other Transportation & Storage Services,0.0
Unnamed: 90,Accommodation,0.0
Unnamed: 90,Food & Beverage Services,0.0
Unnamed: 90,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 90,IT & Other Information Services,0.0
Unnamed: 90,Financial Services,0.0
Unnamed: 90,Insurance Services,0.0
Unnamed: 90,Real Estate Services,0.0
Unnamed: 90,"Legal, Accounting & Management Services",0.0
Unnamed: 90,Architectural & Engineering Services,0.0
Unnamed: 90,Other Professional Services,0.0
Unnamed: 90,Security & Investigation,0.0
Unnamed: 90,Cleaning & Landscaping,0.0
Unnamed: 90,Other Administrative & Support Services,0.0
Unnamed: 90,Public Administration & Education,0.0
Unnamed: 90,Health & Social Services,0.0
Unnamed: 90,"Arts, Entertainment & Recreation",0.0
Unnamed: 90,"Other Community, Social & Personal Services",0.0
Unnamed: 90,Others,0.0
Unnamed: 90,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 90,"Clerical, Sales & Service Workers",0.0
Unnamed: 90,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 91,"Food, Beverages & Tobacco",0.0
Unnamed: 91,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 91,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 91,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 91,"Electronic, Computer & Optical Products",0.0
Unnamed: 91,Transport Equipment,0.0
Unnamed: 91,Other Manufacturing Industries,0.0
Unnamed: 91,Construction,0.0
Unnamed: 91,Wholesale Trade,0.0
Unnamed: 91,Retail Trade,0.0
Unnamed: 91,Land Transport & Supporting Services,0.0
Unnamed: 91,Water Transport & Supporting Services,0.0
Unnamed: 91,Air Transport & Supporting Services,0.0
Unnamed: 91,Other Transportation & Storage Services,0.0
Unnamed: 91,Accommodation,0.0
Unnamed: 91,Food & Beverage Services,0.0
Unnamed: 91,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 91,IT & Other Information Services,0.0
Unnamed: 91,Financial Services,0.0
Unnamed: 91,Insurance Services,0.0
Unnamed: 91,Real Estate Services,0.0
Unnamed: 91,"Legal, Accounting & Management Services",0.0
Unnamed: 91,Architectural & Engineering Services,0.0
Unnamed: 91,Other Professional Services,0.0
Unnamed: 91,Security & Investigation,0.0
Unnamed: 91,Cleaning & Landscaping,0.0
Unnamed: 91,Other Administrative & Support Services,0.0
Unnamed: 91,Public Administration & Education,0.0
Unnamed: 91,Health & Social Services,0.0
Unnamed: 91,"Arts, Entertainment & Recreation",0.0
Unnamed: 91,"Other Community, Social & Personal Services",0.0
Unnamed: 91,Others,0.0
Unnamed: 91,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 91,"Clerical, Sales & Service Workers",0.0
Unnamed: 91,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 92,"Food, Beverages & Tobacco",0.0
Unnamed: 92,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 92,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 92,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 92,"Electronic, Computer & Optical Products",0.0
Unnamed: 92,Transport Equipment,0.0
Unnamed: 92,Other Manufacturing Industries,0.0
Unnamed: 92,Construction,0.0
Unnamed: 92,Wholesale Trade,0.0
Unnamed: 92,Retail Trade,0.0
Unnamed: 92,Land Transport & Supporting Services,0.0
Unnamed: 92,Water Transport & Supporting Services,0.0
Unnamed: 92,Air Transport & Supporting Services,0.0
Unnamed: 92,Other Transportation & Storage Services,0.0
Unnamed: 92,Accommodation,0.0
Unnamed: 92,Food & Beverage Services,0.0
Unnamed: 92,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 92,IT & Other Information Services,0.0
Unnamed: 92,Financial Services,0.0
Unnamed: 92,Insurance Services,0.0
Unnamed: 92,Real Estate Services,0.0
Unnamed: 92,"Legal, Accounting & Management Services",0.0
Unnamed: 92,Architectural & Engineering Services,0.0
Unnamed: 92,Other Professional Services,0.0
Unnamed: 92,Security & Investigation,0.0
Unnamed: 92,Cleaning & Landscaping,0.0
Unnamed: 92,Other Administrative & Support Services,0.0
Unnamed: 92,Public Administration & Education,0.0
Unnamed: 92,Health & Social Services,0.0
Unnamed: 92,"Arts, Entertainment & Recreation",0.0
Unnamed: 92,"Other Community, Social & Personal Services",0.0
Unnamed: 92,Others,0.0
Unnamed: 92,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 92,"Clerical, Sales & Service Workers",0.0
Unnamed: 92,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 93,"Food, Beverages & Tobacco",0.0
Unnamed: 93,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 93,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 93,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 93,"Electronic, Computer & Optical Products",0.0
Unnamed: 93,Transport Equipment,0.0
Unnamed: 93,Other Manufacturing Industries,0.0
Unnamed: 93,Construction,0.0
Unnamed: 93,Wholesale Trade,0.0
Unnamed: 93,Retail Trade,0.0
Unnamed: 93,Land Transport & Supporting Services,0.0
Unnamed: 93,Water Transport & Supporting Services,0.0
Unnamed: 93,Air Transport & Supporting Services,0.0
Unnamed: 93,Other Transportation & Storage Services,0.0
Unnamed: 93,Accommodation,0.0
Unnamed: 93,Food & Beverage Services,0.0
Unnamed: 93,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 93,IT & Other Information Services,0.0
Unnamed: 93,Financial Services,0.0
Unnamed: 93,Insurance Services,0.0
Unnamed: 93,Real Estate Services,0.0
Unnamed: 93,"Legal, Accounting & Management Services",0.0
Unnamed: 93,Architectural & Engineering Services,0.0
Unnamed: 93,Other Professional Services,0.0
Unnamed: 93,Security & Investigation,0.0
Unnamed: 93,Cleaning & Landscaping,0.0
Unnamed: 93,Other Administrative & Support Services,0.0
Unnamed: 93,Public Administration & Education,0.0
Unnamed: 93,Health & Social Services,0.0
Unnamed: 93,"Arts, Entertainment & Recreation",0.0
Unnamed: 93,"Other Community, Social & Personal Services",0.0
Unnamed: 93,Others,0.0
Unnamed: 93,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 93,"Clerical, Sales & Service Workers",0.0
Unnamed: 93,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 94,"Food, Beverages & Tobacco",0.0
Unnamed: 94,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 94,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 94,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 94,"Electronic, Computer & Optical Products",0.0
Unnamed: 94,Transport Equipment,0.0
Unnamed: 94,Other Manufacturing Industries,0.0
Unnamed: 94,Construction,0.0
Unnamed: 94,Wholesale Trade,0.0
Unnamed: 94,Retail Trade,0.0
Unnamed: 94,Land Transport & Supporting Services,0.0
Unnamed: 94,Water Transport & Supporting Services,0.0
Unnamed: 94,Air Transport & Supporting Services,0.0
Unnamed: 94,Other Transportation & Storage Services,0.0
Unnamed: 94,Accommodation,0.0
Unnamed: 94,Food & Beverage Services,0.0
Unnamed: 94,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 94,IT & Other Information Services,0.0
Unnamed: 94,Financial Services,0.0
Unnamed: 94,Insurance Services,0.0
Unnamed: 94,Real Estate Services,0.0
Unnamed: 94,"Legal, Accounting & Management Services",0.0
Unnamed: 94,Architectural & Engineering Services,0.0
Unnamed: 94,Other Professional Services,0.0
Unnamed: 94,Security & Investigation,0.0
Unnamed: 94,Cleaning & Landscaping,0.0
Unnamed: 94,Other Administrative & Support Services,0.0
Unnamed: 94,Public Administration & Education,0.0
Unnamed: 94,Health & Social Services,0.0
Unnamed: 94,"Arts, Entertainment & Recreation",0.0
Unnamed: 94,"Other Community, Social & Personal Services",0.0
Unnamed: 94,Others,0.0
Unnamed: 94,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 94,"Clerical, Sales & Service Workers",0.0
Unnamed: 94,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 95,"Food, Beverages & Tobacco",0.0
Unnamed: 95,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 95,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 95,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 95,"Electronic, Computer & Optical Products",0.0
Unnamed: 95,Transport Equipment,0.0
Unnamed: 95,Other Manufacturing Industries,0.0
Unnamed: 95,Construction,0.0
Unnamed: 95,Wholesale Trade,0.0
Unnamed: 95,Retail Trade,0.0
Unnamed: 95,Land Transport & Supporting Services,0.0
Unnamed: 95,Water Transport & Supporting Services,0.0
Unnamed: 95,Air Transport & Supporting Services,0.0
Unnamed: 95,Other Transportation & Storage Services,0.0
Unnamed: 95,Accommodation,0.0
Unnamed: 95,Food & Beverage Services,0.0
Unnamed: 95,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 95,IT & Other Information Services,0.0
Unnamed: 95,Financial Services,0.0
Unnamed: 95,Insurance Services,0.0
Unnamed: 95,Real Estate Services,0.0
Unnamed: 95,"Legal, Accounting & Management Services",0.0
Unnamed: 95,Architectural & Engineering Services,0.0
Unnamed: 95,Other Professional Services,0.0
Unnamed: 95,Security & Investigation,0.0
Unnamed: 95,Cleaning & Landscaping,0.0
Unnamed: 95,Other Administrative & Support Services,0.0
Unnamed: 95,Public Administration & Education,0.0
Unnamed: 95,Health & Social Services,0.0
Unnamed: 95,"Arts, Entertainment & Recreation",0.0
Unnamed: 95,"Other Community, Social & Personal Services",0.0
Unnamed: 95,Others,0.0
Unnamed: 95,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 95,"Clerical, Sales & Service Workers",0.0
Unnamed: 95,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 96,"Food, Beverages & Tobacco",0.0
Unnamed: 96,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 96,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 96,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 96,"Electronic, Computer & Optical Products",0.0
Unnamed: 96,Transport Equipment,0.0
Unnamed: 96,Other Manufacturing Industries,0.0
Unnamed: 96,Construction,0.0
Unnamed: 96,Wholesale Trade,0.0
Unnamed: 96,Retail Trade,0.0
Unnamed: 96,Land Transport & Supporting Services,0.0
Unnamed: 96,Water Transport & Supporting Services,0.0
Unnamed: 96,Air Transport & Supporting Services,0.0
Unnamed: 96,Other Transportation & Storage Services,0.0
Unnamed: 96,Accommodation,0.0
Unnamed: 96,Food & Beverage Services,0.0
Unnamed: 96,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 96,IT & Other Information Services,0.0
Unnamed: 96,Financial Services,0.0
Unnamed: 96,Insurance Services,0.0
Unnamed: 96,Real Estate Services,0.0
Unnamed: 96,"Legal, Accounting & Management Services",0.0
Unnamed: 96,Architectural & Engineering Services,0.0
Unnamed: 96,Other Professional Services,0.0
Unnamed: 96,Security & Investigation,0.0
Unnamed: 96,Cleaning & Landscaping,0.0
Unnamed: 96,Other Administrative & Support Services,0.0
Unnamed: 96,Public Administration & Education,0.0
Unnamed: 96,Health & Social Services,0.0
Unnamed: 96,"Arts, Entertainment & Recreation",0.0
Unnamed: 96,"Other Community, Social & Personal Services",0.0
Unnamed: 96,Others,0.0
Unnamed: 96,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 96,"Clerical, Sales & Service Workers",0.0
Unnamed: 96,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 97,"Food, Beverages & Tobacco",0.0
Unnamed: 97,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 97,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 97,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 97,"Electronic, Computer & Optical Products",0.0
Unnamed: 97,Transport Equipment,0.0
Unnamed: 97,Other Manufacturing Industries,0.0
Unnamed: 97,Construction,0.0
Unnamed: 97,Wholesale Trade,0.0
Unnamed: 97,Retail Trade,0.0
Unnamed: 97,Land Transport & Supporting Services,0.0
Unnamed: 97,Water Transport & Supporting Services,0.0
Unnamed: 97,Air Transport & Supporting Services,0.0
Unnamed: 97,Other Transportation & Storage Services,0.0
Unnamed: 97,Accommodation,0.0
Unnamed: 97,Food & Beverage Services,0.0
Unnamed: 97,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 97,IT & Other Information Services,0.0
Unnamed: 97,Financial Services,0.0
Unnamed: 97,Insurance Services,0.0
Unnamed: 97,Real Estate Services,0.0
Unnamed: 97,"Legal, Accounting & Management Services",0.0
Unnamed: 97,Architectural & Engineering Services,0.0
Unnamed: 97,Other Professional Services,0.0
Unnamed: 97,Security & Investigation,0.0
Unnamed: 97,Cleaning & Landscaping,0.0
Unnamed: 97,Other Administrative & Support Services,0.0
Unnamed: 97,Public Administration & Education,0.0
Unnamed: 97,Health & Social Services,0.0
Unnamed: 97,"Arts, Entertainment & Recreation",0.0
Unnamed: 97,"Other Community, Social & Personal Services",0.0
Unnamed: 97,Others,0.0
Unnamed: 97,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 97,"Clerical, Sales & Service Workers",0.0
Unnamed: 97,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 98,"Food, Beverages & Tobacco",0.0
Unnamed: 98,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 98,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 98,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 98,"Electronic, Computer & Optical Products",0.0
Unnamed: 98,Transport Equipment,0.0
Unnamed: 98,Other Manufacturing Industries,0.0
Unnamed: 98,Construction,0.0
Unnamed: 98,Wholesale Trade,0.0
Unnamed: 98,Retail Trade,0.0
Unnamed: 98,Land Transport & Supporting Services,0.0
Unnamed: 98,Water Transport & Supporting Services,0.0
Unnamed: 98,Air Transport & Supporting Services,0.0
Unnamed: 98,Other Transportation & Storage Services,0.0
Unnamed: 98,Accommodation,0.0
Unnamed: 98,Food & Beverage Services,0.0
Unnamed: 98,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 98,IT & Other Information Services,0.0
Unnamed: 98,Financial Services,0.0
Unnamed: 98,Insurance Services,0.0
Unnamed: 98,Real Estate Services,0.0
Unnamed: 98,"Legal, Accounting & Management Services",0.0
Unnamed: 98,Architectural & Engineering Services,0.0
Unnamed: 98,Other Professional Services,0.0
Unnamed: 98,Security & Investigation,0.0
Unnamed: 98,Cleaning & Landscaping,0.0
Unnamed: 98,Other Administrative & Support Services,0.0
Unnamed: 98,Public Administration & Education,0.0
Unnamed: 98,Health & Social Services,0.0
Unnamed: 98,"Arts, Entertainment & Recreation",0.0
Unnamed: 98,"Other Community, Social & Personal Services",0.0
Unnamed: 98,Others,0.0
Unnamed: 98,"Professionals, Managers, Executives & Technicians",0.0
Unnamed: 98,"Clerical, Sales & Service Workers",0.0
Unnamed: 98,"Production & Transport Operators, Cleaners & Labourers",0.0
Unnamed: 99,"Food, Beverages & Tobacco",0.0
Unnamed: 99,Paper/Rubber/Plastic Products & Printing,0.0
Unnamed: 99,"Petroleum, Chemical & Pharmaceutical Products",0.0
Unnamed: 99,"Fabricated Metal Products, Machinery & Equipment",0.0
Unnamed: 99,"Electronic, Computer & Optical Products",0.0
Unnamed: 99,Transport Equipment,0.0
Unnamed: 99,Other Manufacturing Industries,0.0
Unnamed: 99,Construction,0.0
Unnamed: 99,Wholesale Trade,0.0
Unnamed: 99,Retail Trade,0.0
Unnamed: 99,Land Transport & Supporting Services,0.0
Unnamed: 99,Water Transport & Supporting Services,0.0
Unnamed: 99,Air Transport & Supporting Services,0.0
Unnamed: 99,Other Transportation & Storage Services,0.0
Unnamed: 99,Accommodation,0.0
Unnamed: 99,Food & Beverage Services,0.0
Unnamed: 99,"Telecommunications, Broadcasting & Publishing",0.0
Unnamed: 99,IT & Other Information Services,0.0
Unnamed: 99,Financial Services,0.0
Unnamed: 99,Insurance Services,0.0
Unnamed: 99,Real Estate Services,0.0
Unnamed: 99,"Legal, Accounting & Management Services",0.0
Unnamed: 99,Architectural & Engineering Services,0.0
Unnamed: 99,Other Professional Services,0.0
Unnamed: 99,Security & Investigation,0.0
Unnamed: 99,Cleaning & Landscaping,0.0
Unnamed: 99,Other Administrative & Support Services,0.0
Unnamed: 99,Public Administration & Education,0.0
Unnamed: 99,Health & Social Services,0.0
